pos,word,pos_score,neg_score
noun,family_laricariidae,0.0,0.0
noun,family_laridae,0.0,0.0
noun,family_lasiocampidae,0.0,0.0
noun,family_latimeridae,0.0,0.125
noun,family_lauraceae,0.0,0.0
noun,family_lecanoraceae,0.0,0.0
noun,family_lecythidaceae,0.0,0.0
noun,family_leguminosae,0.0,0.0
noun,family_leiopelmatidae,0.0,0.0
noun,family_leitneriaceae,0.0,0.0
noun,family_lemnaceae,0.0,0.0
noun,family_lemuridae,0.0,0.125
noun,family_lennoaceae,0.0,0.0
noun,family_lentibulariaceae,0.0,0.0
noun,family_lepadidae,0.0,0.0
noun,family_lepidobotryaceae,0.0,0.0
noun,family_lepidodendraceae,0.375,0.125
noun,family_lepiotaceae,0.625,0.0
noun,family_lepismatidae,0.0,0.0
noun,family_lepisosteidae,0.0,0.0
noun,family_leporidae,0.0,0.0
noun,family_leptodactylidae,0.0,0.0
noun,family_leptotyphlopidae,0.0,0.0
noun,family_liliaceae,0.0,0.125
noun,family_limacidae,0.0,0.0
noun,family_limulidae,0.0,0.0
noun,family_linaceae,0.0,0.0
noun,family_line,0.0,0.0
noun,family_liopelmidae,0.0,0.0
noun,family_liparidae,0.0,0.0
noun,family_liparididae,0.0,0.0
noun,family_lithodidae,0.0,0.25
noun,family_littorinidae,0.0,0.0
noun,family_loasaceae,0.0,0.0
noun,family_lobeliaceae,0.0,0.125
noun,family_lobotidae,0.0,0.0
noun,family_locustidae,0.0,0.0
noun,family_loganiaceae,0.0,0.0
noun,family_lomariopsidaceae,0.0,0.0
noun,family_lophiidae,0.0,0.0
noun,family_lophosoriaceae,0.0,0.0
noun,family_loranthaceae,0.0,0.0
noun,family_lorisidae,0.0,0.0
noun,family_loxomataceae,0.0,0.0
noun,family_lucanidae,0.0,0.0
noun,family_lutjanidae,0.0,0.0
noun,family_luvaridae,0.0,0.0
noun,family_lycaenidae,0.0,0.0
noun,family_lycoperdaceae,0.0,0.0
noun,family_lycopodiaceae,0.0,0.0
noun,family_lycosidae,0.0,0.0
noun,family_lygaeidae,0.0,0.375
noun,family_lymantriidae,0.0,0.0
noun,family_lythraceae,0.0,0.0
noun,family_machilidae,0.0,0.0
noun,family_macropodidae,0.0,0.0
noun,family_macrorhamphosidae,0.0,0.0
noun,family_macrouridae,0.0,0.0
noun,family_macruridae,0.0,0.0
noun,family_magnoliaceae,0.0,0.0
noun,family_majidae,0.0,0.0
noun,family_malacanthidae,0.0,0.0
noun,family_malpighiaceae,0.0,0.0
noun,family_malvaceae,0.0,0.0
noun,family_mammutidae,0.0,0.0
noun,family_man,0.125,0.0
noun,family_manidae,0.0,0.0
noun,family_manteidae,0.0,0.0
noun,family_mantidae,0.0,0.0
noun,family_mantispidae,0.0,0.0
noun,family_marantaceae,0.0,0.0
noun,family_marattiaceae,0.0,0.0
noun,family_marchantiaceae,0.0,0.0
noun,family_marsileaceae,0.0,0.0
noun,family_martyniaceae,0.0,0.75
noun,family_mastodontidae,0.0,0.0
noun,family_mastotermitidae,0.0,0.0
noun,family_mayacaceae,0.0,0.0
noun,family_medicine,0.0,0.0
noun,family_megachilidae,0.25,0.0
noun,family_megadermatidae,0.0,0.0
noun,family_megalonychidae,0.0,0.0
noun,family_megalosauridae,0.0,0.0
noun,family_megapodiidae,0.0,0.0
noun,family_megatheriidae,0.0,0.125
noun,family_melampsoraceae,0.0,0.375
noun,family_melanthiaceae,0.0,0.5
noun,family_melastomaceae,0.0,0.0
noun,family_melastomataceae,0.0,0.0
noun,family_meleagrididae,0.0,0.0
noun,family_meliaceae,0.0,0.0
noun,family_meliphagidae,0.0,0.125
noun,family_meloidae,0.0,0.0
noun,family_membracidae,0.0,0.0
noun,family_menispermaceae,0.0,0.0
noun,family_menuridae,0.0,0.0
noun,family_menyanthaceae,0.0,0.0
noun,family_meropidae,0.0,0.0
noun,family_micrococcaceae,0.0,0.0
noun,family_microdesmidae,0.0,0.0
noun,family_microhylidae,0.0,0.0
noun,family_mimidae,0.0,0.0
noun,family_mimosaceae,0.0,0.0
noun,family_miridae,0.125,0.125
noun,family_mniaceae,0.0,0.0
noun,family_mobulidae,0.0,0.25
noun,family_molidae,0.0,0.0
noun,family_molossidae,0.0,0.0
noun,family_momotidae,0.0,0.0
noun,family_moniliaceae,0.0,0.125
noun,family_monocanthidae,0.0,0.0
noun,family_monodontidae,0.0,0.0
noun,family_monotropaceae,0.0,0.0
noun,family_moraceae,0.0,0.0
noun,family_morchellaceae,0.0,0.0
noun,family_motacillidae,0.0,0.0
noun,family_mucoraceae,0.0,0.0
noun,family_mugilidae,0.0,0.0
noun,family_mullidae,0.0,0.0
noun,family_muraenidae,0.0,0.0
noun,family_muridae,0.0,0.125
noun,family_musaceae,0.0,0.0
noun,family_muscicapidae,0.0,0.0
noun,family_muscidae,0.0,0.125
noun,family_musophagidae,0.0,0.0
noun,family_mustelidae,0.0,0.0
noun,family_mutillidae,0.0,0.0
noun,family_myacidae,0.0,0.0
noun,family_mycetophylidae,0.0,0.5
noun,family_mycobacteriaceae,0.0,0.0
noun,family_mycoplasmataceae,0.0,0.125
noun,family_myctophidae,0.0,0.0
noun,family_myliobatidae,0.0,0.0
noun,family_mylodontidae,0.0,0.125
noun,family_myricaceae,0.0,0.0
noun,family_myristicaceae,0.0,0.0
noun,family_myrmecophagidae,0.0,0.0
noun,family_myrmeleontidae,0.0,0.0
noun,family_myrsinaceae,0.0,0.0
noun,family_myrtaceae,0.25,0.125
noun,family_mysidae,0.0,0.0
noun,family_mytilidae,0.0,0.0
noun,family_myxinidae,0.125,0.0
noun,family_myxobacteriaceae,0.0,0.0
noun,family_myxophyceae,0.0,0.0
noun,family_naiadaceae,0.0,0.0
noun,family_najadaceae,0.0,0.0
noun,family_name,0.0,0.0
noun,family_naticidae,0.0,0.0
noun,family_nautilidae,0.0,0.0
noun,family_nepenthaceae,0.0,0.0
noun,family_nephropsidae,0.0,0.0
noun,family_nepidae,0.0,0.0
noun,family_neritidae,0.0,0.0
noun,family_nidulariaceae,0.0,0.0
noun,family_nitrobacteriaceae,0.125,0.0
noun,family_noctuidae,0.0,0.0
noun,family_nostocaceae,0.0,0.0
noun,family_notonectidae,0.0,0.0
noun,family_notoryctidae,0.0,0.0
noun,family_nummulitidae,0.0,0.0
noun,family_nyctaginaceae,0.0,0.0
noun,family_nymphaeaceae,0.0,0.0
noun,family_nymphalidae,0.0,0.0
noun,family_nyssaceae,0.0,0.0
noun,family_ochnaceae,0.0,0.0
noun,family_ochotonidae,0.0,0.0
noun,family_octopodidae,0.0,0.0
noun,family_odobenidae,0.0,0.0
noun,family_odontaspididae,0.0,0.0
noun,family_oedogoniaceae,0.0,0.0
noun,family_oestridae,0.0,0.25
noun,family_ogcocephalidae,0.0,0.0
noun,family_oleaceae,0.0,0.0
noun,family_oleandraceae,0.0,0.0
noun,family_onagraceae,0.0,0.0
noun,family_oniscidae,0.0,0.0
noun,family_ophidiidae,0.0,0.0
noun,family_ophiodontidae,0.0,0.0
noun,family_ophioglossaceae,0.0,0.0
noun,family_opisthocomidae,0.0,0.0
noun,family_opisthognathidae,0.0,0.0
noun,family_orchestiidae,0.0,0.0
noun,family_orchidaceae,0.0,0.0
noun,family_orectolobidae,0.0,0.0
noun,family_oriolidae,0.0,0.0
noun,family_ornithorhynchidae,0.0,0.0
noun,family_orobanchaceae,0.0,0.0
noun,family_orycteropodidae,0.0,0.0
noun,family_oscillatoriaceae,0.0,0.0
noun,family_osmeridae,0.0,0.125
noun,family_osmundaceae,0.0,0.0
noun,family_osteoglossidae,0.0,0.0
noun,family_ostraciidae,0.0,0.0
noun,family_ostraciontidae,0.0,0.0
noun,family_ostreidae,0.0,0.0
noun,family_otariidae,0.0,0.0
noun,family_otididae,0.0,0.0
noun,family_oxalidaceae,0.0,0.0
noun,family_oxyuridae,0.0,0.0
noun,family_paeoniaceae,0.0,0.0
noun,family_paguridae,0.0,0.0
noun,family_palaemonidae,0.0,0.0
noun,family_palinuridae,0.0,0.0
noun,family_palmaceae,0.0,0.0
noun,family_palmae,0.0,0.0
noun,family_pandanaceae,0.0,0.0
noun,family_pandionidae,0.0,0.0
noun,family_panorpidae,0.0,0.0
noun,family_papaveraceae,0.0,0.0
noun,family_papilionacea,0.0,0.0
noun,family_paradisaeidae,0.0,0.125
noun,family_paridae,0.0,0.0
noun,family_parkeriaceae,0.0,0.0
noun,family_parmeliaceae,0.0,0.0
noun,family_parulidae,0.0,0.0
noun,family_passeridae,0.0,0.0
noun,family_passifloraceae,0.0,0.0
noun,family_patellidae,0.0,0.0
noun,family_pectinidae,0.125,0.0
noun,family_pedaliaceae,0.0,0.0
noun,family_pediculidae,0.0,0.0
noun,family_pelecanidae,0.0,0.0
noun,family_pelecanoididae,0.0,0.0
noun,family_pelobatidae,0.0,0.0
noun,family_pempheridae,0.0,0.0
noun,family_peneidae,0.0,0.0
noun,family_pennatulidae,0.0,0.0
noun,family_peramelidae,0.0,0.0
noun,family_percidae,0.0,0.0
noun,family_percophidae,0.0,0.0
noun,family_peridiniidae,0.0,0.0
noun,family_peripatidae,0.0,0.0
noun,family_peripatopsidae,0.0,0.0
noun,family_peronosporaceae,0.625,0.0
noun,family_pertusariaceae,0.0,0.0
noun,family_petromyzontidae,0.0,0.0
noun,family_pezizaceae,0.0,0.0
noun,family_phaethontidae,0.125,0.125
noun,family_phalacrocoracidae,0.0,0.0
noun,family_phalangeridae,0.0,0.0
noun,family_phalangiidae,0.0,0.0
noun,family_phalaropidae,0.375,0.0
noun,family_phallaceae,0.0,0.0
noun,family_phasianidae,0.0,0.0
noun,family_phasmatidae,0.0,0.0
noun,family_phasmidae,0.0,0.0
noun,family_phillidae,0.125,0.0
noun,family_phocidae,0.0,0.0
noun,family_phoenicopteridae,0.0,0.0
noun,family_phoeniculidae,0.0,0.0
noun,family_pholadidae,0.0,0.0
noun,family_pholidae,0.0,0.0
noun,family_pholididae,0.0,0.0
noun,family_phthiriidae,0.0,0.375
noun,family_phyllidae,0.125,0.0
noun,family_phyllocladaceae,0.0,0.0
noun,family_phyllostomatidae,0.125,0.0
noun,family_phyllostomidae,0.125,0.0
noun,family_phylloxeridae,0.0,0.0
noun,family_physeteridae,0.0,0.0
noun,family_physidae,0.0,0.0
noun,family_phytolaccaceae,0.0,0.0
noun,family_picidae,0.0,0.0
noun,family_pieridae,0.0,0.0
noun,family_pinaceae,0.0,0.0
noun,family_pinnotheridae,0.0,0.0
noun,family_piperaceae,0.0,0.0
noun,family_pipidae,0.0,0.0
noun,family_pipridae,0.0,0.0
noun,family_pittidae,0.0,0.0
noun,family_planning,0.0,0.0
noun,family_plantaginaceae,0.0,0.0
noun,family_plasmodiidae,0.0,0.375
noun,family_plasmodiophoraceae,0.0,0.25
noun,family_plataleidae,0.0,0.0
noun,family_platanaceae,0.0,0.0
noun,family_platanistidae,0.0,0.0
noun,family_platycephalidae,0.0,0.0
noun,family_plethodontidae,0.0,0.0
noun,family_pleurobrachiidae,0.0,0.0
noun,family_pleuronectidae,0.0,0.0
noun,family_ploceidae,0.125,0.125
noun,family_plumbaginaceae,0.0,0.0
noun,family_pluteaceae,0.0,0.0
noun,family_poaceae,0.0,0.0
noun,family_podargidae,0.0,0.0
noun,family_podicipedidae,0.0,0.0
noun,family_podocarpaceae,0.0,0.0
noun,family_poeciliidae,0.0,0.0
noun,family_polemoniaceae,0.0,0.0
noun,family_polyangiaceae,0.0,0.0
noun,family_polygalaceae,0.0,0.0
noun,family_polygonaceae,0.0,0.0
noun,family_polynemidae,0.0,0.0
noun,family_polyodontidae,0.0,0.0
noun,family_polypedatidae,0.0,0.0
noun,family_polypodiaceae,0.0,0.0
noun,family_polyporaceae,0.0,0.0
noun,family_pomacentridae,0.0,0.0
noun,family_pomatomidae,0.0,0.0
noun,family_pongidae,0.0,0.0
noun,family_pontederiaceae,0.0,0.0
noun,family_porcellionidae,0.0,0.5
noun,family_portulacaceae,0.0,0.0
noun,family_portunidae,0.0,0.0
noun,family_potamogalidae,0.0,0.0
noun,family_potamogetonaceae,0.0,0.0
noun,family_practice,0.0,0.0
noun,family_priacanthidae,0.0,0.0
noun,family_primulaceae,0.0,0.0
noun,family_pristidae,0.0,0.0
noun,family_procaviidae,0.0,0.0
noun,family_procellariidae,0.0,0.0
noun,family_procyonidae,0.0,0.0
noun,family_proteaceae,0.0,0.0
noun,family_proteidae,0.0,0.25
noun,family_prunellidae,0.0,0.0
noun,family_pseudococcidae,0.0,0.0
noun,family_pseudomonodaceae,0.125,0.0
noun,family_psilophytaceae,0.0,0.125
noun,family_psilotaceae,0.0,0.0
noun,family_psittacidae,0.0,0.0
noun,family_psocidae,0.0,0.0
noun,family_psophiidae,0.0,0.0
noun,family_psychodidae,0.0,0.0
noun,family_psyllidae,0.0,0.0
noun,family_pteridaceae,0.0,0.0
noun,family_pteriidae,0.0,0.0
noun,family_pteroclididae,0.0,0.0
noun,family_pterodactylidae,0.0,0.0
noun,family_ptilonorhynchidae,0.0,0.0
noun,family_pucciniaceae,0.125,0.0
noun,family_pulicidae,0.0,0.0
noun,family_punicaceae,0.0,0.0
noun,family_pygopodidae,0.0,0.0
noun,family_pyralidae,0.0,0.0
noun,family_pyralididae,0.0,0.0
noun,family_pyrolaceae,0.0,0.0
noun,family_pyrrhocoridae,0.0,0.0
noun,family_pythiaceae,0.0,0.125
noun,family_pythonidae,0.0,0.0
noun,family_rachycentridae,0.0,0.0
noun,family_rafflesiaceae,0.0,0.0
noun,family_rajidae,0.0,0.0
noun,family_rallidae,0.0,0.0
noun,family_ramphastidae,0.0,0.0
noun,family_ranidae,0.0,0.0
noun,family_ranunculaceae,0.0,0.0
noun,family_rapateaceae,0.0,0.0
noun,family_raphidae,0.0,0.125
noun,family_raphidiidae,0.0,0.0
noun,family_recurvirostridae,0.0,0.0
noun,family_reduviidae,0.0,0.375
noun,family_regalecidae,0.0,0.0
noun,family_relationship,0.0,0.0
noun,family_resedaceae,0.0,0.0
noun,family_rhamnaceae,0.0,0.0
noun,family_rheidae,0.0,0.0
noun,family_rhincodontidae,0.0,0.0
noun,family_rhinobatidae,0.0,0.0
noun,family_rhinocerotidae,0.0,0.0
noun,family_rhinolophidae,0.125,0.0
noun,family_rhinotermitidae,0.0,0.0
noun,family_rhiptoglossa,0.0,0.0
noun,family_rhizobiaceae,0.0,0.0
noun,family_rhizophoraceae,0.0,0.0
noun,family_rhizopogonaceae,0.0,0.0
noun,family_rhodymeniaceae,0.0,0.0
noun,family_rhyniaceae,0.0,0.0
noun,family_rickettsiaceae,0.125,0.375
noun,family_roccellaceae,0.0,0.0
noun,family_room,0.0,0.0
noun,family_roridulaceae,0.0,0.0
noun,family_rosaceae,0.0,0.0
noun,family_rubiaceae,0.0,0.0
noun,family_ruscaceae,0.0,0.625
noun,family_russulaceae,0.0,0.0
noun,family_rutaceae,0.0,0.0
noun,family_rynchopidae,0.0,0.0
noun,family_saccharomycetaceae,0.0,0.0
noun,family_sagittariidae,0.0,0.0
noun,family_salamandridae,0.0,0.0
noun,family_salicaceae,0.0,0.0
noun,family_salmonidae,0.0,0.0
noun,family_salpidae,0.0,0.0
noun,family_salvadoraceae,0.0,0.0
noun,family_salviniaceae,0.0,0.0
noun,family_santalaceae,0.0,0.0
noun,family_sapindaceae,0.0,0.0
noun,family_sapotaceae,0.0,0.0
noun,family_sarcoptidae,0.0,0.0
noun,family_sarcoscyphaceae,0.0,0.0
noun,family_sarraceniaceae,0.0,0.0
noun,family_saturniidae,0.0,0.0
noun,family_satyridae,0.0,0.0
noun,family_saururaceae,0.0,0.0
noun,family_saxifragaceae,0.0,0.0
noun,family_scarabaeidae,0.0,0.0
noun,family_scaridae,0.0,0.0
noun,family_scheuchzeriaceae,0.0,0.0
noun,family_schistosomatidae,0.0,0.0
noun,family_schizaeaceae,0.0,0.0
noun,family_schizophyceae,0.0,0.0
noun,family_schizosaccharomycetaceae,0.0,0.0
noun,family_sciadopityaceae,0.0,0.0
noun,family_sciaenidae,0.0,0.0
noun,family_sciaridae,0.0,0.5
noun,family_scincidae,0.0,0.0
noun,family_sciuridae,0.0,0.0
noun,family_sclerodermataceae,0.0,0.0
noun,family_sclerotiniaceae,0.0,0.0
noun,family_scolopacidae,0.0,0.0
noun,family_scolytidae,0.0,0.0
noun,family_scomberesocidae,0.0,0.0
noun,family_scombresocidae,0.0,0.0
noun,family_scombridae,0.0,0.0
noun,family_scorpaenidae,0.0,0.0
noun,family_scrophulariaceae,0.0,0.0
noun,family_scutigeridae,0.0,0.0
noun,family_scyliorhinidae,0.0,0.0
noun,family_secotiaceae,0.0,0.0
noun,family_selaginellaceae,0.0,0.0
noun,family_sepiidae,0.125,0.0
noun,family_septobasidiaceae,0.0,0.0
noun,family_serranidae,0.0,0.0
noun,family_sialidae,0.0,0.0
noun,family_sillaginidae,0.0,0.0
noun,family_siluridae,0.0,0.0
noun,family_simaroubaceae,0.0,0.0
noun,family_simuliidae,0.0,0.0
noun,family_sirenidae,0.0,0.0
noun,family_sisyridae,0.0,0.0
noun,family_sittidae,0.0,0.0
noun,family_solanaceae,0.0,0.0
noun,family_soleidae,0.0,0.0
noun,family_solenidae,0.0,0.0
noun,family_soricidae,0.0,0.0
noun,family_spalacidae,0.0,0.0
noun,family_sparganiaceae,0.0,0.0
noun,family_sparidae,0.0,0.0
noun,family_sphaeriaceae,0.625,0.0
noun,family_sphaerobolaceae,0.125,0.0
noun,family_sphaerocarpaceae,0.0,0.0
noun,family_sphecidae,0.0,0.25
noun,family_spheniscidae,0.0,0.25
noun,family_sphingidae,0.0,0.0
noun,family_sphyraenidae,0.0,0.0
noun,family_sphyrnidae,0.0,0.0
noun,family_spirillaceae,0.0,0.0
noun,family_spirochaetaceae,0.0,0.0
noun,family_spirulidae,0.0,0.0
noun,family_squalidae,0.25,0.125
noun,family_squatinidae,0.0,0.0
noun,family_squillidae,0.0,0.0
noun,family_staphylaceae,0.0,0.0
noun,family_staphylinidae,0.0,0.0
noun,family_steatornithidae,0.0,0.0
noun,family_stenopelmatidae,0.0,0.0
noun,family_stercorariidae,0.0,0.0
noun,family_sterculiaceae,0.0,0.0
noun,family_stichaeidae,0.0,0.0
noun,family_stizidae,0.0,0.0
noun,family_strelitziaceae,0.0,0.0
noun,family_streptomycetaceae,0.125,0.0
noun,family_strigidae,0.0,0.0
noun,family_stromateidae,0.0,0.0
noun,family_strombidae,0.0,0.0
noun,family_strophariaceae,0.0,0.0
noun,family_struthionidae,0.0,0.0
noun,family_sturnidae,0.0,0.0
noun,family_styracaceae,0.0,0.0
noun,family_suidae,0.0,0.0
noun,family_sulidae,0.0,0.0
noun,family_sylviidae,0.0,0.0
noun,family_symplocaceae,0.0,0.0
noun,family_synchytriaceae,0.0,0.0
noun,family_syngnathidae,0.0,0.0
noun,family_synodontidae,0.0,0.0
noun,family_tabanidae,0.0,0.0
noun,family_taccaceae,0.0,0.0
noun,family_tachinidae,0.0,0.125
noun,family_tachyglossidae,0.0,0.0
noun,family_taeniidae,0.0,0.0
noun,family_talpidae,0.0,0.0
noun,family_tamaricaceae,0.0,0.0
noun,family_tapiridae,0.0,0.0
noun,family_tarsiidae,0.0,0.0
noun,family_taxaceae,0.0,0.0
noun,family_tayassuidae,0.0,0.25
noun,family_tecophilaeacea,0.0,0.625
noun,family_teiidae,0.0,0.0
noun,family_tenebrionidae,0.0,0.0
noun,family_tenrecidae,0.0,0.0
noun,family_tenthredinidae,0.0,0.0
noun,family_terebellidae,0.0,0.0
noun,family_teredinidae,0.0,0.0
noun,family_termitidae,0.0,0.0
noun,family_testudinidae,0.0,0.0
noun,family_tethyidae,0.0,0.0
noun,family_tetragoniaceae,0.0,0.0
noun,family_tetranychidae,0.0,0.0
noun,family_tetraodontidae,0.0,0.0
noun,family_tetraonidae,0.0,0.0
noun,family_tettigoniidae,0.0,0.0
noun,family_theaceae,0.0,0.0
noun,family_thelephoraceae,0.0,0.0
noun,family_thelypteridaceae,0.0,0.0
noun,family_theophrastaceae,0.0,0.0
noun,family_theraphosidae,0.0,0.0
noun,family_therapy,0.125,0.0
noun,family_theridiidae,0.0,0.0
noun,family_thiobacteriaceae,0.0,0.0
noun,family_thraupidae,0.0,0.0
noun,family_threskiornithidae,0.0,0.0
noun,family_thripidae,0.0,0.375
noun,family_thymelaeaceae,0.0,0.0
noun,family_tiliaceae,0.0,0.0
noun,family_tilletiaceae,0.0,0.0
noun,family_timaliidae,0.0,0.0
noun,family_tinamidae,0.0,0.0
noun,family_tineidae,0.0,0.0
noun,family_tingidae,0.0,0.375
noun,family_tipulidae,0.0,0.25
noun,family_titanosauridae,0.0,0.0
noun,family_todidae,0.0,0.0
noun,family_torpedinidae,0.0,0.0
noun,family_tortricidae,0.125,0.0
noun,family_toxotidae,0.0,0.0
noun,family_trachipteridae,0.0,0.0
noun,family_tragulidae,0.0,0.0
noun,family_trapaceae,0.0,0.0
noun,family_tree,0.0,0.0
noun,family_tremellaceae,0.0,0.0
noun,family_trephritidae,0.0,0.0
noun,family_treponemataceae,0.125,0.0
noun,family_triakidae,0.0,0.125
noun,family_tribonemaceae,0.0,0.0
noun,family_trichechidae,0.0,0.0
noun,family_trichiuridae,0.0,0.0
noun,family_trichodontidae,0.0,0.0
noun,family_tricholomataceae,0.0,0.0
noun,family_tridacnidae,0.0,0.0
noun,family_triglidae,0.0,0.0
noun,family_trilliaceae,0.0,0.0
noun,family_trionychidae,0.0,0.25
noun,family_triopidae,0.0,0.0
noun,family_trochilidae,0.0,0.0
noun,family_troglodytidae,0.0,0.0
noun,family_trogonidae,0.0,0.0
noun,family_trombiculidae,0.0,0.0
noun,family_trombidiidae,0.0,0.0
noun,family_tropaeolaceae,0.0,0.0
noun,family_trypetidae,0.0,0.0
noun,family_tuberaceae,0.0,0.0
noun,family_tuberculariaceae,0.0,0.0
noun,family_tulostomaceae,0.0,0.0
noun,family_tulostomataceae,0.0,0.0
noun,family_tupaiidae,0.0,0.0
noun,family_turdidae,0.0,0.0
noun,family_turnicidae,0.0,0.375
noun,family_tylenchidae,0.0,0.0
noun,family_typhaceae,0.0,0.0
noun,family_typhlopidae,0.0,0.0
noun,family_tytonidae,0.0,0.0
noun,family_uintatheriidae,0.0,0.0
noun,family_ulmaceae,0.0,0.0
noun,family_ulvaceae,0.0,0.0
noun,family_umbelliferae,0.0,0.0
noun,family_unionidae,0.0,0.0
noun,family_unit,0.0,0.0
noun,family_upupidae,0.0,0.0
noun,family_uranoscopidae,0.0,0.0
noun,family_ursidae,0.0,0.0
noun,family_urticaceae,0.0,0.0
noun,family_usneaceae,0.0,0.0
noun,family_ustilaginaceae,0.0,0.0
noun,family_valerianaceae,0.0,0.0
noun,family_varanidae,0.0,0.0
noun,family_veneridae,0.0,0.0
noun,family_verbenaceae,0.0,0.0
noun,family_vespertilionidae,0.0,0.0
noun,family_vespidae,0.0,0.0
noun,family_violaceae,0.0,0.0
noun,family_viperidae,0.0,0.0
noun,family_vireonidae,0.0,0.0
noun,family_viscaceae,0.0,0.0
noun,family_vitaceae,0.0,0.0
noun,family_vittariaceae,0.0,0.0
noun,family_viverridae,0.0,0.0
noun,family_viverrinae,0.0,0.0
noun,family_volvariaceae,0.0,0.0
noun,family_volvocaceae,0.5,0.0
noun,family_vombatidae,0.0,0.0
noun,family_welwitschiaceae,0.0,0.0
noun,family_winteraceae,0.0,0.0
noun,family_xanthorrhoeaceae,0.0,0.625
noun,family_xantusiidae,0.0,0.0
noun,family_xenicidae,0.0,0.0
noun,family_xenopodidae,0.0,0.0
noun,family_xenosauridae,0.0,0.0
noun,family_xiphiidae,0.0,0.0
noun,family_xylariaceae,0.125,0.0
noun,family_xyridaceae,0.0,0.0
noun,family_zamiaceae,0.0,0.0
noun,family_zannichelliaceae,0.0,0.0
noun,family_zapodidae,0.375,0.0
noun,family_zeidae,0.0,0.0
noun,family_zingiberaceae,0.0,0.0
noun,family_ziphiidae,0.0,0.0
noun,family_zoarcidae,0.0,0.0
noun,family_zosteraceae,0.0,0.0
noun,family_zygnemataceae,0.0,0.0
noun,family_zygophyllaceae,0.0,0.0
noun,famine,0.1875,0.3125
noun,famishment,0.125,0.0
noun,famotidine,0.0,0.375
noun,famous_person,0.0,0.0
noun,famulus,0.125,0.0
noun,fan,0.0416666666667,0.0
noun,fan-jet,0.0,0.0
noun,fan_belt,0.0,0.0
noun,fan_blade,0.0,0.0
noun,fan_dance,0.0,0.0
noun,fan_fern,0.0,0.0
noun,fan_letter,0.0,0.0
noun,fan_mail,0.0,0.0
noun,fan_palm,0.125,0.0
noun,fan_tan,0.0,0.0
noun,fan_tracery,0.125,0.0
noun,fan_vaulting,0.0,0.0
noun,fanaloka,0.0,0.0
noun,fanatic,0.125,0.125
noun,fanaticism,0.0,0.5
noun,fanatism,0.0,0.5
noun,fancier,0.0,0.0
noun,fanconi's_anaemia,0.375,0.125
noun,fanconi's_anemia,0.375,0.125
noun,fancy,0.0,0.208333333333
noun,fancy-dress_ball,0.0,0.0
noun,fancy_dress,0.0,0.0
noun,fancy_goods,0.0,0.0
noun,fancy_man,0.0,0.0
noun,fancy_woman,0.0,0.125
noun,fancywork,0.0,0.0
noun,fandango,0.0,0.0
noun,fandom,0.0,0.0
noun,fanfare,0.0,0.0
noun,fang,0.0,0.0
noun,fanion,0.0,0.0
noun,fanjet,0.0,0.0
noun,fanjet_engine,0.0,0.0
noun,fanlight,0.0,0.0
noun,fannie_farmer,0.0,0.0
noun,fannie_mae,0.0,0.0
noun,fannie_merritt_farmer,0.0,0.0
noun,fanny,0.0,0.0
noun,fanny_adams,0.0,0.0625
noun,fanny_pack,0.0,0.0
noun,fanny_wright,0.0,0.0
noun,fantail,0.0,0.0
noun,fantan,0.0,0.0
noun,fantasia,0.0,0.0
noun,fantasist,0.0,0.0
noun,fantasm,0.0625,0.1875
noun,fantast,0.0,0.0
noun,fantasy,0.0,0.166666666667
noun,fantasy_life,0.0,0.125
noun,fantasy_world,0.125,0.375
noun,fantods,0.0,0.5
noun,fanweed,0.0,0.0
noun,fanwort,0.0,0.0
noun,fao,0.0,0.0
noun,faq,0.0,0.0
noun,faqir,0.0,0.0
noun,faquir,0.0,0.0
noun,far,0.0,0.0
noun,far_cry,0.0,0.1875
noun,far_east,0.0,0.0
noun,farad,0.0,0.0
noun,faraday,0.0,0.0
noun,farandole,0.0,0.0
noun,farawayness,0.0,0.0
noun,farc,0.0,0.0
noun,farce,0.25,0.125
noun,farce_comedy,0.5,0.25
noun,fardel,0.0,0.0
noun,fare,0.0,0.0
noun,fare-stage,0.0,0.0
noun,fare-thee-well,0.0,0.125
noun,fare_increase,0.0,0.0
noun,farewell,0.0,0.0
noun,farfalle,0.0,0.0
noun,fargo,0.0,0.0
noun,farina,0.0,0.0
noun,farkleberry,0.0,0.0
noun,farley_maidenhair,0.0,0.0
noun,farley_maidenhair_fern,0.0,0.0
noun,farm,0.0,0.0
noun,farm-place,0.0,0.0
noun,farm_animal,0.0,0.0
noun,farm_bill,0.0,0.0
noun,farm_boy,0.0,0.0
noun,farm_building,0.0,0.0
noun,farm_cheese,0.0,0.0
noun,farm_club,0.0,0.0
noun,farm_credit_system,0.0,0.0
noun,farm_girl,0.0,0.0
noun,farm_horse,0.125,0.125
noun,farm_machine,0.0,0.0
noun,farm_team,0.0,0.0
noun,farm_worker,0.0,0.0
noun,farmer,0.0,0.0
noun,farmer's_calendar,0.0,0.0
noun,farmer's_cheese,0.0,0.0
noun,farmer's_lung,0.0,0.0
noun,farmer's_market,0.0,0.0
noun,farmer-labor_party,0.0,0.0
noun,farmerette,0.0,0.0
noun,farmhand,0.0,0.0
noun,farmhouse,0.0,0.0
noun,farming,0.0,0.0
noun,farming_area,0.0,0.0
noun,farmington,0.0,0.0
noun,farmland,0.0,0.0
